,event,time_scal
42622,22,0.05171296296296296
42623,23,0.05173611111111111
19904,7,0.05178819444444444
19905,6,0.051792824074074074
19906,7,0.052
19907,6,0.05200347222222222
42624,22,0.05229398148148148
42625,23,0.05232638888888889
42626,22,0.05250347222222222
42627,23,0.05265046296296296
42628,22,0.05269675925925926
42629,23,0.052724537037037035
42630,22,0.05273148148148148
42631,23,0.052813657407407406
42632,22,0.05281597222222222
42633,23,0.05286574074074074
42634,22,0.05286805555555556
42635,23,0.052891203703703704
42636,22,0.05289351851851852
42637,23,0.053008101851851855
42638,22,0.05301157407407407
42639,23,0.053092592592592594
42640,22,0.05311574074074074
42641,23,0.05322222222222222
42642,22,0.053225694444444444
42643,23,0.05325694444444445
42644,22,0.05328356481481481
42645,23,0.05333333333333334
42646,22,0.053384259259259256
42647,23,0.05345833333333333
42648,22,0.053460648148148146
42649,23,0.05353472222222222
42650,22,0.05356712962962963
42651,23,0.05362268518518518
42652,22,0.053625
42653,23,0.053653935185185186
42654,22,0.053716435185185187
42655,23,0.053739583333333334
42656,22,0.05374189814814815
42657,23,0.05383333333333333
42658,22,0.05387384259259259
42659,23,0.05390046296296296
19908,13,0.0539849537037037
19909,12,0.05398611111111111
19910,7,0.05409375
19911,6,0.05414814814814815
19912,7,0.054239583333333334
19913,6,0.054252314814814816
19914,7,0.05432175925925926
19915,6,0.0543275462962963
42660,22,0.054399305555555555
42661,23,0.05442476851851852
19916,15,0.05480092592592593
19917,14,0.05484143518518519
19918,7,0.05500810185185185
19919,6,0.05501273148148148
19920,7,0.05503703703703704
19921,6,0.05504166666666667
19922,7,0.05507175925925926
19923,6,0.055079861111111114
42662,22,0.05540393518518519
42663,23,0.05544212962962963
42664,22,0.055447916666666666
42665,23,0.05547800925925926
19924,7,0.05553009259259259
19925,6,0.055574074074074074
19926,7,0.05568865740740741
19927,6,0.05569675925925926
19928,7,0.05604050925925926
19929,6,0.05604513888888889
42666,22,0.05608333333333333
42667,23,0.056116898148148145
42668,22,0.0561400462962963
42669,23,0.05624421296296296
42670,22,0.05624652777777778
42671,23,0.05641550925925926
42672,22,0.05643055555555555
42673,23,0.05654398148148148
42674,22,0.056546296296296296
42675,23,0.056622685185185186
42676,22,0.05667013888888889
42677,23,0.056693287037037035
42678,22,0.056707175925925925
42679,23,0.05674652777777778
42680,22,0.05681365740740741
42681,23,0.05695138888888889
42682,22,0.05695949074074074
42683,23,0.057061342592592594
42684,22,0.05706365740740741
42685,23,0.05711226851851852
42686,22,0.057137731481481484
19930,3,0.05732060185185185
19931,5,0.05901736111111111
19932,4,0.05910300925925926
19933,2,0.059109953703703706
19934,3,0.05934606481481482
42687,23,0.06309953703703704
19935,7,0.06318402777777778
19936,6,0.06319444444444444
19937,7,0.06319791666666667
19938,6,0.06320833333333334
19939,7,0.06348032407407407
19940,6,0.06357754629629629
42688,22,0.06359027777777777
19941,2,0.06359143518518519
19942,3,0.06371296296296296
42689,23,0.06371643518518519
19943,7,0.06380671296296296
19944,6,0.0638761574074074
19945,7,0.06390162037037037
19946,6,0.06391319444444445
42690,22,0.06415393518518518
19947,5,0.0641875
19948,4,0.06419560185185186
19949,5,0.06422106481481482
19950,4,0.06422222222222222
19951,5,0.06422685185185185
19952,4,0.06422916666666667
19953,5,0.06423032407407407
19954,4,0.0642337962962963
19955,5,0.0642361111111111
19956,4,0.06435532407407407
19957,5,0.06435763888888889
19958,4,0.06459143518518519
19959,2,0.07295717592592593
19960,3,0.07315740740740741
19961,17,0.07562731481481481
19962,16,0.07562962962962963
19963,17,0.0756388888888889
19964,16,0.07564236111111111
19965,17,0.07564814814814814
19966,16,0.07567476851851852
19967,17,0.07567824074074074
19968,16,0.0756886574074074
19969,17,0.07568981481481482
19970,16,0.07569212962962962
19971,17,0.07569560185185185
19972,16,0.0757048611111111
19973,17,0.07570949074074074
19974,16,0.07571527777777778
19975,17,0.07572569444444445
19976,16,0.07572800925925927
19977,17,0.07572916666666667
19978,16,0.07573032407407407
19979,17,0.07574305555555555
19980,16,0.07574421296296296
19981,17,0.07575578703703703
19982,16,0.07575810185185185
19983,17,0.07692708333333333
19984,16,0.0769375
19985,17,0.07693865740740741
19986,16,0.07694328703703704
19987,17,0.07694444444444444
19988,16,0.07715856481481481
19989,17,0.07715972222222223
19990,16,0.07716782407407408
19991,17,0.07717013888888889
19992,16,0.07718055555555556
19993,17,0.07718518518518519
19994,16,0.07718634259259259
19995,17,0.07719097222222222
19996,16,0.07719328703703704
19997,17,0.07719444444444444
19998,16,0.07719560185185186
19999,17,0.07778356481481481
20000,16,0.07778587962962963
20001,17,0.07779398148148148
20002,16,0.0777962962962963
20003,17,0.07781134259259259
20004,16,0.07781481481481481
20005,17,0.07783217592592592
20006,16,0.07783449074074074
20007,17,0.0778449074074074
20008,16,0.07784722222222222
20009,17,0.07785763888888889
20010,16,0.0778587962962963
20011,17,0.07787152777777778
20012,16,0.07787268518518518
20013,17,0.07904976851851851
20014,16,0.07905092592592593
20015,17,0.07907986111111111
20016,16,0.07908333333333334
20017,17,0.07909259259259259
20018,16,0.07910069444444444
20019,17,0.07910185185185185
20020,2,0.07919791666666667
20021,3,0.07927777777777778
20022,16,0.08229513888888888
20023,17,0.0822962962962963
20024,16,0.08233333333333333
20025,17,0.08233796296296296
20026,16,0.08234375
20027,17,0.08234490740740741
20028,16,0.08235763888888889
20029,17,0.0823599537037037
20030,16,0.08236574074074074
20031,17,0.08236689814814815
20032,16,0.08236921296296296
20033,17,0.08237037037037037
20034,16,0.08238194444444444
20035,17,0.08238541666666667
20036,16,0.08240393518518518
20037,17,0.0824074074074074
20038,16,0.08242361111111111
20039,17,0.08242592592592593
20040,16,0.08244097222222223
20041,17,0.08244212962962963
20042,16,0.08244328703703703
20043,17,0.08244444444444445
20044,16,0.08245370370370371
20045,17,0.08245486111111111
20046,16,0.08246759259259259
20047,17,0.08246875
20048,16,0.08247916666666667
20049,17,0.08248032407407407
20050,2,0.0894537037037037
20051,3,0.0961875
20052,5,0.09620370370370371
20053,4,0.09695601851851852
20054,5,0.09695717592592593
20055,4,0.09695949074074074
20056,5,0.09696412037037037
20057,4,0.09697337962962962
20058,5,0.09699421296296297
20059,4,0.09702546296296297
20060,5,0.006988425925925926
20061,4,0.007009259259259259
20062,2,0.007049768518518519
20063,3,0.007181712962962963
20064,16,0.020252314814814813
20065,17,0.02025347222222222
20066,16,0.02026388888888889
20067,17,0.020265046296296295
20068,16,0.020277777777777777
20069,17,0.020278935185185185
20070,16,0.020296296296296295
20071,17,0.02029976851851852
20072,16,0.020311342592592593
20073,17,0.0203125
20074,16,0.020321759259259258
20075,17,0.020322916666666666
20076,16,0.02033333333333333
20077,17,0.020335648148148148
20078,16,0.02034490740740741
20079,17,0.02034837962962963
20080,16,0.020355324074074074
20081,17,0.020363425925925927
20082,16,0.020369212962962964
20083,17,0.02037847222222222
20084,16,0.02037962962962963
20085,17,0.020380787037037038
20086,16,0.020384259259259258
20087,17,0.020398148148148148
20088,16,0.020400462962962964
20089,17,0.020417824074074074
20090,16,0.020422453703703703
20091,17,0.02042361111111111
20092,16,0.02042476851851852
20093,17,0.020443287037037038
20094,16,0.020444444444444446
20095,17,0.02045486111111111
20096,16,0.02045601851851852
20097,17,0.020462962962962964
20098,16,0.020464120370370372
20099,17,0.020481481481481482
20100,16,0.020483796296296295
20101,17,0.02051736111111111
20102,16,0.02051851851851852
20103,17,0.020537037037037038
20104,16,0.02053935185185185
20105,17,0.02059837962962963
20106,16,0.020599537037037038
20107,2,0.039170138888888886
20108,5,0.03938773148148148
20109,4,0.03939814814814815
20110,5,0.03942476851851852
20111,4,0.03943634259259259
20112,5,0.03947453703703704
20113,4,0.03962962962962963
20114,5,0.03966666666666667
20115,4,0.03974189814814815
20116,3,0.03989583333333333
42691,23,0.03993865740740741
20117,7,0.03998726851851852
20118,6,0.04004282407407407
42692,22,0.040115740740740743
42693,23,0.040143518518518516
20119,7,0.040332175925925924
20120,6,0.04034375
20121,7,0.04046643518518519
20122,6,0.04047800925925926
20123,9,0.04054282407407407
20124,8,0.04056944444444444
20125,9,0.04058564814814815
20126,7,0.040587962962962965
20127,6,0.04060416666666666
20128,8,0.04061805555555555
20129,9,0.04061921296296296
20130,8,0.04062037037037037
20131,7,0.040630787037037035
20132,6,0.040636574074074075
20133,9,0.040644675925925924
20134,8,0.04064699074074074
20135,9,0.04065277777777778
20136,8,0.04065393518518518
20137,9,0.04073148148148148
20138,8,0.04073263888888889
20139,9,0.04073842592592593
20140,8,0.040740740740740744
20141,9,0.04079513888888889
20142,8,0.040796296296296296
20143,9,0.040802083333333336
20144,8,0.040804398148148145
20145,9,0.04080902777777778
20146,8,0.040811342592592594
42694,22,0.04099652777777778
42695,23,0.04102083333333333
42696,22,0.04104976851851852
42697,23,0.04107523148148148
42698,22,0.04119444444444444
42699,23,0.041228009259259256
42700,22,0.041234953703703704
42701,23,0.04133680555555556
42702,22,0.04137615740740741
20147,2,0.04590277777777778
20148,3,0.04598263888888889
20149,2,0.046434027777777775
20150,3,0.04684375
42703,23,0.046857638888888886
20151,7,0.04696875
20152,6,0.04697337962962963
42704,22,0.04700462962962963
42705,23,0.04703472222222222
20153,7,0.04704282407407408
20154,6,0.0470474537037037
20155,7,0.04722106481481481
20156,6,0.047225694444444445
20157,7,0.047519675925925924
20158,6,0.047525462962962964
20159,7,0.04752893518518519
20160,6,0.047538194444444445
42706,22,0.047565972222222225
20161,2,0.05628703703703704
20162,3,0.056741898148148145
42707,23,0.056748842592592594
42708,22,0.05690625
42709,23,0.0569525462962963
42710,22,0.056984953703703704
42711,23,0.05703125
42712,22,0.057041666666666664
42713,23,0.05707175925925926
20163,7,0.05713541666666667
20164,6,0.0571412037037037
20165,7,0.057144675925925925
20166,6,0.057171296296296296
20167,7,0.05741087962962963
20168,6,0.057416666666666664
20169,7,0.057582175925925926
20170,6,0.05760185185185185
20171,7,0.05792824074074074
20172,6,0.057952546296296294
42714,22,0.05813425925925926
42715,23,0.0581875
20173,7,0.058311342592592595
20174,6,0.0583287037037037
20175,7,0.05839814814814815
20176,6,0.05841087962962963
20177,9,0.05843402777777778
20178,7,0.058436342592592595
20179,8,0.05845486111111111
20180,9,0.05846180555555556
20181,8,0.058465277777777776
20182,6,0.05846759259259259
20183,9,0.05846875
20184,8,0.05846990740740741
42716,22,0.058472222222222224
20185,9,0.05847337962962963
20186,8,0.05848263888888889
20187,9,0.058484953703703706
20188,8,0.05848958333333333
20189,9,0.058493055555555555
20190,8,0.05849652777777778
20191,9,0.058498842592592595
20192,8,0.05850231481481481
20193,9,0.05850810185185185
20194,8,0.05851041666666667
20195,9,0.05851273148148148
20196,8,0.05851736111111111
42717,23,0.05852430555555556
42718,22,0.05853125
20197,9,0.05853240740740741
20198,8,0.05853587962962963
20199,9,0.058541666666666665
20200,8,0.05854513888888889
42719,23,0.0585625
20201,9,0.05860648148148148
20202,8,0.05860763888888889
20203,9,0.05862037037037037
20204,8,0.05862152777777778
20205,9,0.05868402777777778
20206,8,0.05868518518518519
20207,9,0.05869097222222222
20208,8,0.05869328703703704
20209,9,0.05869791666666667
20210,8,0.058701388888888886
20211,7,0.0587337962962963
20212,6,0.05874074074074074
42720,22,0.05875231481481481
20213,9,0.059112268518518515
20214,8,0.05911342592592592
20215,9,0.059119212962962964
20216,8,0.05912037037037037
20217,2,0.06950694444444444
20218,3,0.06958680555555556
20219,2,0.06963310185185186
42721,23,0.06965625
20220,3,0.06969328703703703
42722,22,0.0697337962962963
42723,23,0.0697962962962963
20221,7,0.06981828703703703
20222,6,0.06983564814814815
42724,22,0.06990509259259259
20223,2,0.07006944444444445
20224,3,0.07049305555555556
20225,5,0.0705
20226,4,0.07051157407407407
20227,2,0.07054513888888889
20228,3,0.07059953703703704
20229,5,0.07087384259259259
20230,4,0.07089930555555556
20231,2,0.0712986111111111
20232,3,0.07209837962962963
20233,19,0.07257291666666667
20234,18,0.07257986111111112
20235,19,0.07440856481481481
20236,18,0.07441898148148147
42725,23,0.07454976851851852
20237,7,0.07459143518518518
20238,6,0.07465162037037038
42726,22,0.07469791666666667
42727,23,0.07487268518518518
42728,22,0.07489583333333333
42729,23,0.07498263888888888
42730,22,0.07509027777777778
42731,23,0.07552662037037038
20239,7,0.07560532407407407
20240,6,0.0756087962962963
42732,22,0.07561342592592593
20241,2,0.07561805555555555
20242,3,0.07584143518518519
20243,2,0.07585763888888888
20244,3,0.07586689814814815
20245,2,0.07602199074074074
20246,3,0.0760798611111111
20247,19,0.0773449074074074
20248,18,0.07735300925925925
42733,23,0.07743287037037037
20249,17,0.0774548611111111
20250,16,0.07745601851851852
20251,17,0.07745717592592592
20252,16,0.07745833333333334
20253,9,0.07753356481481481
20254,8,0.07755787037037037
20255,9,0.07756365740740741
20256,8,0.07756712962962962
20257,9,0.07757291666666667
20258,8,0.07758564814814815
20259,9,0.07758796296296297
20260,8,0.07759722222222222
20261,9,0.07759953703703704
20262,8,0.07760300925925925
20263,9,0.07762037037037037
20264,8,0.07762731481481482
20265,9,0.07763310185185185
20266,8,0.07763657407407408
20267,9,0.07764351851851851
42734,22,0.07764583333333333
20268,8,0.07764930555555556
20269,9,0.07777199074074075
20270,8,0.07777430555555556
20271,9,0.07777893518518518
20272,8,0.07778125
20273,9,0.07778819444444444
20274,8,0.07779050925925926
42735,23,0.07834259259259259
42736,22,0.07835300925925925
20275,2,0.08149537037037037
42737,23,0.08602546296296296
20276,17,0.08602777777777777
20277,16,0.08603125
20278,17,0.08603703703703704
20279,16,0.08604861111111112
42738,22,0.08604976851851852
42739,23,0.08608912037037036
20280,17,0.08609143518518518
20281,16,0.08610648148148148
42740,22,0.08610995370370371
20282,17,0.08611689814814814
20283,16,0.08611805555555556
20284,17,0.08617476851851852
20285,16,0.08617708333333333
42741,23,0.08624768518518519
42742,22,0.08625578703703704
20286,17,0.08630439814814815
20287,16,0.08630671296296297
20288,17,0.08633449074074075
20289,16,0.08633796296296296
20290,17,0.08636111111111111
20291,16,0.08636226851851851
20292,17,0.08638773148148148
20293,16,0.0863912037037037
20294,17,0.0864074074074074
20295,16,0.08640856481481482
20296,17,0.08641203703703704
20297,16,0.08642361111111112
20298,17,0.0864386574074074
20299,16,0.08645486111111111
20300,17,0.08645601851851852
20301,16,0.08649537037037038
20302,17,0.08649652777777778
20303,16,0.08652546296296296
20304,17,0.08652777777777777
20305,16,0.08661111111111111
20306,17,0.08661226851851851
20307,3,0.0932800925925926
20308,19,0.09900810185185185
20309,18,0.09906481481481481
20310,2,0.09914467592592592
20311,3,0.09950231481481482
42743,23,0.09951273148148149
42744,22,0.09952314814814815
42745,23,0.002065972222222222
42746,22,0.0020810185185185185
20312,2,0.002105324074074074
20313,3,0.0026527777777777778
20314,5,0.00266087962962963
20315,4,0.0027303240740740743
20316,2,0.002818287037037037
20317,3,0.0029849537037037036
20318,5,0.003480324074074074
20319,4,0.0034814814814814817
20320,5,0.0034861111111111113
20321,4,0.0034872685185185185
20322,5,0.004133101851851852
20323,4,0.004134259259259259
20324,5,0.004140046296296296
20325,4,0.004141203703703703
20326,5,0.004159722222222223
20327,4,0.00416087962962963
20328,5,0.004166666666666667
20329,4,0.004167824074074074
20330,5,0.004177083333333333
20331,4,0.004180555555555555
20332,5,0.004181712962962963
20333,4,0.004185185185185185
20334,5,0.004190972222222222
20335,4,0.00419212962962963
20336,5,0.004200231481481482
20337,4,0.004203703703703703
20338,5,0.004207175925925926
20339,4,0.004208333333333333
20340,5,0.0042118055555555554
20341,4,0.004212962962962963
20342,5,0.004214120370370371
20343,4,0.004215277777777778
20344,5,0.004221064814814815
20345,4,0.00422337962962963
20346,5,0.004224537037037037
20347,4,0.004225694444444444
20348,5,0.004226851851851851
20349,4,0.004229166666666667
20350,5,0.004231481481481482
20351,4,0.004233796296296296
20352,5,0.004238425925925926
20353,4,0.004241898148148148
20354,5,0.004244212962962963
20355,4,0.004245370370370371
20356,5,0.004246527777777778
20357,4,0.004248842592592592
20358,5,0.00425
20359,4,0.00425462962962963
20360,5,0.004262731481481481
20361,4,0.004263888888888889
20362,5,0.004275462962962963
20363,4,0.004277777777777778
20364,5,0.004280092592592592
20365,4,0.00428125
20366,5,0.004292824074074074
20367,4,0.004293981481481481
20368,5,0.004295138888888889
20369,4,0.004296296296296296
20370,5,0.004303240740740741
20371,4,0.004304398148148148
20372,5,0.004306712962962963
20373,4,0.004309027777777778
20374,5,0.004311342592592592
20375,4,0.0043136574074074075
20376,5,0.004315972222222222
20377,4,0.00431712962962963
20378,5,0.0043206018518518515
20379,4,0.004322916666666667
20380,5,0.004331018518518519
20381,4,0.00433449074074074
20382,5,0.004342592592592592
20383,4,0.004344907407407408
20384,5,0.00434837962962963
20385,4,0.004350694444444444
20386,5,0.00435300925925926
20387,4,0.004354166666666667
20388,5,0.004355324074074074
20389,4,0.004357638888888889
20390,5,0.004358796296296296
20391,4,0.004361111111111111
20392,5,0.004371527777777778
20393,4,0.004378472222222222
20394,5,0.004386574074074074
20395,4,0.004387731481481481
20396,5,0.00439699074074074
20397,4,0.004398148148148148
20398,5,0.004400462962962963
20399,4,0.00440162037037037
20400,5,0.004403935185185185
20401,4,0.004405092592592592
20402,5,0.00440625
20403,4,0.004408564814814815
20404,5,0.00441087962962963
20405,4,0.004424768518518519
20406,5,0.004425925925925926
20407,4,0.004451388888888889
20408,5,0.0044525462962962965
20409,4,0.004457175925925926
20410,5,0.00445949074074074
20411,4,0.0044606481481481485
20412,5,0.004461805555555556
20413,4,0.00446412037037037
20414,5,0.004465277777777778
20415,4,0.004469907407407408
20416,5,0.004472222222222222
20417,4,0.004481481481481481
20418,5,0.004482638888888889
20419,4,0.004489583333333333
20420,5,0.0044907407407407405
20421,4,0.004493055555555556
20422,5,0.004497685185185185
20423,4,0.0045
20424,5,0.004504629629629629
20425,4,0.0045069444444444445
20426,5,0.004508101851851852
20427,4,0.00453125
20428,5,0.004532407407407408
20429,4,0.004537037037037037
20430,5,0.0045381944444444445
20431,4,0.004555555555555556
20432,5,0.004556712962962963
20433,4,0.004560185185185185
20434,5,0.0045613425925925925
20435,4,0.0045763888888888885
20436,5,0.004577546296296297
20437,4,0.004583333333333333
20438,5,0.004586805555555556
20439,4,0.004587962962962963
20440,5,0.00458912037037037
20441,4,0.004596064814814815
20442,5,0.004597222222222222
20443,4,0.004600694444444445
20444,5,0.004601851851851852
20445,4,0.004608796296296297
20446,5,0.004609953703703704
20447,4,0.004612268518518518
20448,5,0.004613425925925926
20449,4,0.004614583333333333
20450,5,0.004615740740740741
20451,4,0.004616898148148148
20452,5,0.004619212962962963
20453,4,0.00462037037037037
20454,5,0.004621527777777777
20455,4,0.004627314814814815
20456,5,0.004628472222222222
20457,4,0.004637731481481481
20458,5,0.004638888888888889
20459,4,0.004642361111111111
20460,5,0.004643518518518518
20461,4,0.004658564814814815
20462,5,0.004659722222222222
20463,4,0.004664351851851852
20464,5,0.004665509259259259
20465,4,0.004667824074074074
20466,5,0.004672453703703704
20467,4,0.004673611111111111
20468,5,0.004675925925925926
20469,4,0.004681712962962963
20470,5,0.00468287037037037
20471,4,0.004686342592592593
20472,5,0.0046875
20473,4,0.004689814814814815
20474,5,0.004693287037037037
20475,4,0.004696759259259259
20476,5,0.004697916666666667
20477,4,0.004699074074074074
20478,5,0.004701388888888889
20479,4,0.004706018518518518
20480,5,0.004707175925925926
20481,4,0.004710648148148148
20482,5,0.004711805555555556
20483,4,0.004712962962962963
20484,5,0.00471412037037037
20485,4,0.0047164351851851855
20486,5,0.004721064814814815
20487,4,0.004728009259259259
20488,5,0.004729166666666666
20489,4,0.004741898148148148
20490,5,0.0047465277777777775
20491,4,0.004758101851851852
20492,5,0.004759259259259259
20493,4,0.004763888888888889
20494,5,0.004765046296296296
20495,4,0.004771990740740741
20496,5,0.004773148148148148
20497,4,0.004775462962962963
20498,5,0.00477662037037037
20499,4,0.0047777777777777775
20500,5,0.00478125
20501,4,0.004783564814814815
20502,5,0.004784722222222222
20503,4,0.0047858796296296295
20504,5,0.004787037037037037
20505,4,0.004795138888888889
20506,5,0.004796296296296296
20507,4,0.004803240740740741
20508,5,0.004804398148148148
20509,4,0.0048125
20510,5,0.0048125
20511,4,0.0048321759259259255
20512,5,0.0048321759259259255
20513,4,0.004835648148148148
20514,5,0.004836805555555555
20515,4,0.004930555555555555
20516,5,0.004931712962962963
20517,4,0.005195601851851851
20518,5,0.0051967592592592595
20519,4,0.008980324074074075
20520,16,0.019885416666666666
20521,17,0.019886574074074074
20522,16,0.01996875
20523,17,0.01996990740740741
20524,16,0.019984953703703703
20525,17,0.01998611111111111
20526,16,0.019997685185185184
20527,17,0.019998842592592592
20528,16,0.020009259259259258
20529,17,0.020011574074074074
20530,16,0.020024305555555556
20531,17,0.02003472222222222
20532,16,0.02008101851851852
20533,17,0.020086805555555556
20534,16,0.020099537037037037
20535,17,0.020106481481481482
20536,16,0.020113425925925927
20537,17,0.020122685185185184
20538,16,0.020123842592592592
20539,17,0.02012615740740741
20540,16,0.02012962962962963
20541,17,0.020144675925925927
20542,16,0.020145833333333335
20543,17,0.020155092592592593
20544,16,0.020162037037037037
20545,17,0.020180555555555556
20546,16,0.020181712962962964
20547,17,0.020194444444444445
20548,16,0.020195601851851853
20549,17,0.02020486111111111
20550,16,0.02020601851851852
20551,17,0.02020949074074074
20552,16,0.020210648148148148
20553,17,0.020229166666666666
20554,16,0.02023263888888889
20555,17,0.020278935185185185
20556,16,0.020280092592592593
20557,17,0.02037615740740741
20558,16,0.020377314814814813
20559,2,0.042547453703703705
20560,5,0.042650462962962966
20561,4,0.043284722222222224
20562,5,0.04329513888888889
20563,4,0.043305555555555555
20564,5,0.0433587962962963
20565,4,0.043458333333333335
20566,5,0.04353935185185185
20567,4,0.04364467592592593
20568,5,0.04365856481481482
20569,4,0.04378009259259259
20570,5,0.04379513888888889
20571,4,0.044159722222222225
20572,3,0.04437384259259259
42747,23,0.044381944444444446
20573,7,0.04492708333333333
20574,6,0.045042824074074075
20575,7,0.045335648148148146
20576,6,0.04534027777777778
20577,7,0.04535185185185185
20578,6,0.04535879629629629
20579,7,0.045439814814814815
20580,6,0.04545138888888889
20581,11,0.04545601851851852
20582,10,0.04546412037037037
20583,7,0.04559027777777778
20584,6,0.045605324074074076
20585,11,0.04658912037037037
20586,7,0.046668981481481485
20587,6,0.046684027777777776
20588,7,0.04679282407407408
20589,6,0.046796296296296294
20590,10,0.046809027777777776
20591,11,0.04691203703703704
20592,10,0.04692361111111111
42748,22,0.04704166666666667
42749,23,0.04708333333333333
42750,22,0.047121527777777776
42751,23,0.04714467592592592
20593,7,0.047516203703703706
20594,6,0.047530092592592596
20595,7,0.047581018518518516
20596,6,0.047586805555555556
20597,7,0.04761574074074074
20598,6,0.04762037037037037
20599,7,0.04767476851851852
20600,6,0.04768171296296296
42752,22,0.048163194444444446
20601,2,0.048164351851851854
20602,3,0.04825115740740741
42753,23,0.052105324074074075
42754,22,0.05223495370370371
20603,9,0.052252314814814814
42755,23,0.052270833333333336
20604,8,0.05227777777777778
20605,9,0.05228356481481482
20606,8,0.052287037037037035
20607,9,0.05228819444444444
20608,8,0.05230787037037037
20609,9,0.05230902777777778
20610,7,0.05231134259259259
20611,8,0.052313657407407406
20612,9,0.05231712962962963
20613,6,0.052320601851851854
20614,8,0.05232175925925926
20615,9,0.05232407407407407
20616,8,0.052328703703703704
20617,9,0.05233101851851852
20618,8,0.05233217592592593
20619,9,0.052347222222222226
20620,8,0.05234837962962963
20621,9,0.05235648148148148
20622,7,0.05235763888888889
20623,8,0.0523587962962963
20624,6,0.05236805555555556
42756,22,0.05238657407407407
42757,23,0.05245023148148148
20625,9,0.05246990740740741
20626,8,0.05247106481481482
20627,9,0.0524849537037037
42758,22,0.05248611111111111
20628,8,0.05248611111111111
20629,9,0.05283796296296296
20630,8,0.05283912037037037
20631,9,0.05292939814814815
20632,8,0.05293055555555556
20633,9,0.0529375
20634,8,0.052938657407407406
42759,23,0.05336458333333333
42760,22,0.05338773148148148
20635,2,0.06153125
20636,3,0.061663194444444444
20637,2,0.06195138888888889
20638,3,0.06200810185185185
20639,19,0.062043981481481485
20640,18,0.0620474537037037
20641,17,0.06424421296296297
20642,16,0.06424537037037037
20643,17,0.06427777777777778
20644,16,0.06427893518518518
20645,17,0.06431944444444444
20646,16,0.06432060185185186
20647,17,0.06433796296296296
20648,16,0.06434027777777777
20649,17,0.06434259259259259
20650,16,0.06435069444444444
20651,17,0.0643761574074074
20652,16,0.06437962962962963
20653,17,0.06439583333333333
20654,16,0.06441087962962963
20655,17,0.06441203703703703
20656,16,0.06441319444444445
20657,17,0.06441782407407408
20658,16,0.06441898148148148
20659,17,0.0644212962962963
20660,16,0.06442361111111111
20661,17,0.06442592592592593
20662,16,0.0644375
20663,17,0.06443981481481481
20664,16,0.06444097222222223
20665,17,0.06445833333333334
20666,16,0.06448148148148149
20667,17,0.0644861111111111
20668,16,0.06451967592592593
20669,17,0.06452083333333333
20670,16,0.06481365740740741
20671,17,0.06481597222222223
20672,16,0.06482638888888889
20673,17,0.06483796296296296
20674,16,0.06484027777777777
20675,17,0.06485416666666667
20676,16,0.06485532407407407
42761,23,0.06902199074074074
42762,22,0.06902546296296297
20677,17,0.07488078703703703
20678,16,0.07488425925925926
20679,17,0.07492361111111111
20680,16,0.07492476851851852
20681,17,0.07493287037037037
20682,16,0.0749386574074074
20683,17,0.07495601851851852
20684,16,0.07496180555555555
20685,17,0.07497916666666667
20686,16,0.0749849537037037
20687,17,0.07499305555555555
20688,16,0.07499421296296296
20689,17,0.07500462962962963
20690,16,0.07500578703703703
20691,17,0.07501041666666666
20692,16,0.07501273148148148
20693,17,0.0750138888888889
20694,16,0.07501620370370371
20695,17,0.07501851851851851
20696,16,0.07502083333333333
20697,17,0.07502199074074074
20698,16,0.07502314814814814
20699,17,0.07502546296296296
20700,16,0.07502662037037038
20701,17,0.0750636574074074
20702,16,0.07506597222222222
20703,19,0.07695833333333334
20704,18,0.07696527777777777
42763,23,0.07697916666666667
42764,22,0.07698148148148148
42765,23,0.07702893518518518
42766,22,0.07703125
42767,23,0.07707754629629629
42768,22,0.07708333333333334
42769,23,0.07710648148148148
42770,22,0.07713078703703703
20705,2,0.07756597222222222
42771,23,0.07766666666666666
42772,22,0.07766898148148148
20706,3,0.07971527777777777
42773,23,0.07973263888888889
42774,22,0.07981712962962963
20707,19,0.08074652777777777
20708,18,0.0807650462962963
42775,23,0.08084027777777777
20709,7,0.08085069444444444
20710,6,0.08085879629629629
42776,22,0.0809849537037037
20711,17,0.08571875
20712,16,0.08571990740740741
20713,17,0.08572685185185185
20714,16,0.08572916666666666
20715,17,0.08573032407407408
20716,16,0.08573958333333333
20717,17,0.08577199074074074
20718,16,0.0858113425925926
20719,17,0.08581944444444445
42777,23,0.08774189814814815
42778,22,0.08775231481481481
20720,2,0.08779513888888889
20721,3,0.08791550925925926
20722,2,0.09376041666666667
20723,3,0.09389236111111111
20724,19,0.09434143518518519
20725,18,0.09438888888888888
42779,23,0.09440277777777778
42780,22,0.09440856481481481
20726,2,0.09441898148148148
20727,3,0.09452199074074075
42781,23,0.00013310185185185186
42782,22,0.00014467592592592592
20728,2,0.00021296296296296298
20729,3,0.0002951388888888889
20730,5,0.00031828703703703706
20731,4,0.00032291666666666666
20732,5,0.0003449074074074074
20733,4,0.00034837962962962964
20734,5,0.0003541666666666667
20735,4,0.0003576388888888889
20736,16,0.02135185185185185
20737,17,0.02135300925925926
20738,16,0.021436342592592594
20739,17,0.0214375
20740,16,0.021466435185185186
20741,17,0.021467592592592594
20742,16,0.021516203703703704
20743,17,0.021517361111111112
20744,16,0.021534722222222222
20745,17,0.02153587962962963
20746,16,0.021559027777777778
20747,17,0.021560185185185186
